player_id,player_name,team_context,team,season,source_bucket,competition_name,competition_family,seniority,appearances,goals,appearances_source_text,goals_source_text,source_id,source_url,source_granularity
messi,Lionel Messi,club,Barcelona,2020-21,League,La Liga,national_league,senior,35,30,35,30,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Barcelona,2020-21,National cup,National cup,domestic_cup,senior,5,3,5,3,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Barcelona,2020-21,Continental,Continental,continental_federation_cup,senior,6,5,6,5,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Barcelona,2020-21,Other,Other,all_other_club,senior,1,0,1,0,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Paris Saint-Germain,2021-22,League,Ligue 1,national_league,senior,26,6,26,6,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Paris Saint-Germain,2021-22,National cup,National cup,domestic_cup,senior,1,0,1,0,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Paris Saint-Germain,2021-22,Continental,Continental,continental_federation_cup,senior,7,5,7,5,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Paris Saint-Germain,2022-23,League,Ligue 1,national_league,senior,32,16,32,16,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Paris Saint-Germain,2022-23,National cup,National cup,domestic_cup,senior,1,0,1,0,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Paris Saint-Germain,2022-23,Continental,Continental,continental_federation_cup,senior,7,4,7,4,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Paris Saint-Germain,2022-23,Other,Other,all_other_club,senior,1,1,1,1,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Inter Miami,2023,League,MLS,national_league,senior,6,1,6,1,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Inter Miami,2023,National cup,National cup,domestic_cup,senior,1,0,1,0,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Inter Miami,2023,Other,Other,all_other_club,senior,7,10,7,10,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Inter Miami,2024,League,MLS,national_league,senior,19,20,19,20,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Inter Miami,2024,Continental,Continental,continental_federation_cup,senior,3,2,3,2,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Inter Miami,2024,Other,Other,all_other_club,senior,3,1,3,1,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Inter Miami,2025,League,MLS,national_league,senior,28,29,28,29,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Inter Miami,2025,Continental,Continental,continental_federation_cup,senior,7,5,7,5,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,club,Inter Miami,2025,Other,Other,all_other_club,senior,14,9,14,9,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,season_bucket
messi,Lionel Messi,national_team,Argentina U20,2004,friendly,Friendly,national_team_friendlies,youth_or_olympic,2,3,2,3,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina U20,2005,competitive,Competitive,national_team_competitive_unallocated,youth_or_olympic,16,11,16,11,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina U23,2008,competitive,Competitive,national_team_competitive_unallocated,youth_or_olympic,5,2,5,2,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2005,competitive,Competitive,national_team_competitive_unallocated,senior,3,0,3,0,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2005,friendly,Friendly,national_team_friendlies,senior,2,0,2,0,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2006,competitive,Competitive,national_team_competitive_unallocated,senior,3,1,3,1,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2006,friendly,Friendly,national_team_friendlies,senior,4,1,4,1,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2007,competitive,Competitive,national_team_competitive_unallocated,senior,10,4,10,4,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2007,friendly,Friendly,national_team_friendlies,senior,4,2,4,2,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2008,competitive,Competitive,national_team_competitive_unallocated,senior,6,1,6,1,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2008,friendly,Friendly,national_team_friendlies,senior,2,1,2,1,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2009,competitive,Competitive,national_team_competitive_unallocated,senior,8,1,8,1,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2009,friendly,Friendly,national_team_friendlies,senior,2,2,2,2,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2010,competitive,Competitive,national_team_competitive_unallocated,senior,5,0,5,0,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2010,friendly,Friendly,national_team_friendlies,senior,5,2,5,2,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2011,competitive,Competitive,national_team_competitive_unallocated,senior,8,2,8,2,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2011,friendly,Friendly,national_team_friendlies,senior,5,2,5,2,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2012,competitive,Competitive,national_team_competitive_unallocated,senior,5,5,5,5,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2012,friendly,Friendly,national_team_friendlies,senior,4,7,4,7,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2013,competitive,Competitive,national_team_competitive_unallocated,senior,5,3,5,3,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2013,friendly,Friendly,national_team_friendlies,senior,2,3,2,3,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2014,competitive,Competitive,national_team_competitive_unallocated,senior,7,4,7,4,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2014,friendly,Friendly,national_team_friendlies,senior,7,4,7,4,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2015,competitive,Competitive,national_team_competitive_unallocated,senior,6,1,6,1,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2015,friendly,Friendly,national_team_friendlies,senior,2,3,2,3,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2016,competitive,Competitive,national_team_competitive_unallocated,senior,10,8,10,8,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2016,friendly,Friendly,national_team_friendlies,senior,1,0,1,0,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2017,competitive,Competitive,national_team_competitive_unallocated,senior,5,4,5,4,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2017,friendly,Friendly,national_team_friendlies,senior,2,0,2,0,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2018,competitive,Competitive,national_team_competitive_unallocated,senior,4,1,4,1,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2018,friendly,Friendly,national_team_friendlies,senior,1,3,1,3,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2019,competitive,Competitive,national_team_competitive_unallocated,senior,6,1,6,1,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2019,friendly,Friendly,national_team_friendlies,senior,4,4,4,4,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2020,competitive,Competitive,national_team_competitive_unallocated,senior,4,1,4,1,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2021,competitive,Competitive,national_team_competitive_unallocated,senior,16,9,16,9,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2022,competitive,Competitive,national_team_competitive_unallocated,senior,10,8,10,8,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2022,friendly,Friendly,national_team_friendlies,senior,4,10,4,10,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2023,competitive,Competitive,national_team_competitive_unallocated,senior,5,3,5,3,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2023,friendly,Friendly,national_team_friendlies,senior,3,5,3,5,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2024,competitive,Competitive,national_team_competitive_unallocated,senior,9,4,9,4,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2024,friendly,Friendly,national_team_friendlies,senior,2,2,2,2,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2025,competitive,Competitive,national_team_competitive_unallocated,senior,3,2,3,2,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
messi,Lionel Messi,national_team,Argentina,2025,friendly,Friendly,national_team_friendlies,senior,2,1,2,1,wikipedia_messi_career_stats,https://en.wikipedia.org/wiki/Lionel_Messi,calendar_year_bucket
cristiano,Cristiano Ronaldo,club,Sporting CP B,2002-03,League,Segunda Divisão,national_league,reserve,2,0,2,0,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Sporting CP,2002-03,League,Primeira Liga,national_league,senior,25,3,25,3,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Sporting CP,2002-03,National Cup,National Cup,domestic_cup,senior,3,2,3,2,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Sporting CP,2002-03,Continental,Continental,continental_federation_cup,senior,3,0,3,0,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2003-04,League,Premier League,national_league,senior,29,4,29,4,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2003-04,National Cup,National Cup,domestic_cup,senior,5,2,5,2,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2003-04,League Cup,League Cup,domestic_cup,senior,1,0,1,0,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2003-04,Continental,Continental,continental_federation_cup,senior,5,0,5,0,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2004-05,League,Premier League,national_league,senior,33,5,33,5,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2004-05,National Cup,National Cup,domestic_cup,senior,7,4,7,4,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2004-05,League Cup,League Cup,domestic_cup,senior,2,0,2,0,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2004-05,Continental,Continental,continental_federation_cup,senior,8,0,8,0,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2005-06,League,Premier League,national_league,senior,33,9,33,9,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2005-06,National Cup,National Cup,domestic_cup,senior,2,0,2,0,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2005-06,League Cup,League Cup,domestic_cup,senior,4,2,4,2,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2005-06,Continental,Continental,continental_federation_cup,senior,8,1,8,1,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2006-07,League,Premier League,national_league,senior,34,17,34,17,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2006-07,National Cup,National Cup,domestic_cup,senior,7,3,7,3,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2006-07,League Cup,League Cup,domestic_cup,senior,1,0,1,0,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2006-07,Continental,Continental,continental_federation_cup,senior,11,3,11,3,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2007-08,League,Premier League,national_league,senior,34,31,34,31,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2007-08,National Cup,National Cup,domestic_cup,senior,3,3,3,3,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2007-08,Continental,Continental,continental_federation_cup,senior,11,8,11,8,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2007-08,Other,Other,all_other_club,senior,1,0,1,0,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2008-09,League,Premier League,national_league,senior,33,18,33,18,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2008-09,National Cup,National Cup,domestic_cup,senior,2,1,2,1,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2008-09,League Cup,League Cup,domestic_cup,senior,4,2,4,2,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2008-09,Continental,Continental,continental_federation_cup,senior,12,4,12,4,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Manchester United,2008-09,Other,Other,all_other_club,senior,2,1,2,1,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2009-10,League,La Liga,national_league,senior,29,26,29,26,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2009-10,Continental,Continental,continental_federation_cup,senior,6,7,6,7,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2010-11,League,La Liga,national_league,senior,34,40,34,40,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2010-11,National Cup,National Cup,domestic_cup,senior,8,7,8,7,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2010-11,Continental,Continental,continental_federation_cup,senior,12,6,12,6,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2011-12,League,La Liga,national_league,senior,38,46,38,46,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2011-12,National Cup,National Cup,domestic_cup,senior,5,3,5,3,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2011-12,Continental,Continental,continental_federation_cup,senior,10,10,10,10,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2011-12,Other,Other,all_other_club,senior,2,1,2,1,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2012-13,League,La Liga,national_league,senior,34,34,34,34,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2012-13,National Cup,National Cup,domestic_cup,senior,7,7,7,7,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2012-13,Continental,Continental,continental_federation_cup,senior,12,12,12,12,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2012-13,Other,Other,all_other_club,senior,2,2,2,2,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2013-14,League,La Liga,national_league,senior,30,31,30,31,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2013-14,National Cup,National Cup,domestic_cup,senior,6,3,6,3,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2013-14,Continental,Continental,continental_federation_cup,senior,11,17,11,17,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2014-15,League,La Liga,national_league,senior,35,48,35,48,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2014-15,National Cup,National Cup,domestic_cup,senior,2,1,2,1,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2014-15,Continental,Continental,continental_federation_cup,senior,12,10,12,10,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2014-15,Other,Other,all_other_club,senior,5,2,5,2,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2015-16,League,La Liga,national_league,senior,36,35,36,35,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2015-16,Continental,Continental,continental_federation_cup,senior,12,16,12,16,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2016-17,League,La Liga,national_league,senior,29,25,29,25,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2016-17,National Cup,National Cup,domestic_cup,senior,2,1,2,1,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2016-17,Continental,Continental,continental_federation_cup,senior,13,12,13,12,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2016-17,Other,Other,all_other_club,senior,2,4,2,4,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2017-18,League,La Liga,national_league,senior,27,26,27,26,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2017-18,Continental,Continental,continental_federation_cup,senior,13,15,13,15,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Real Madrid,2017-18,Other,Other,all_other_club,senior,4,3,4,3,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Juventus,2018-19,League,Serie A,national_league,senior,31,21,31,21,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Juventus,2018-19,National Cup,National Cup,domestic_cup,senior,2,0,2,0,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Juventus,2018-19,Continental,Continental,continental_federation_cup,senior,9,6,9,6,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Juventus,2018-19,Other,Other,all_other_club,senior,1,1,1,1,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
cristiano,Cristiano Ronaldo,club,Juventus,2019-20,League,Serie A,national_league,senior,33,31,33,31,wikipedia_cristiano_career_stats,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo,season_bucket
