player_id,player_name,game_id,date,competition_id,competition_name,competition_family,season,round,goals,minutes_played,team_goals,opponent_goals,outcome,home_club_name,away_club_name,source_id,source_url,source_granularity
cristiano,Cristiano Ronaldo,3229476,2020-07-11,IT1,serie-a,national_league,2019,32. Matchday,2,90,2,2,D,Juventus FC,Atalanta BC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3229492,2020-07-15,IT1,serie-a,national_league,2019,33. Matchday,0,90,3,3,D,US Sassuolo,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3210134,2020-07-16,ES1,laliga,national_league,2019,37. Matchday,1,90,1,2,L,FC Barcelona,CA Osasuna,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3208633,2020-07-19,ES1,laliga,national_league,2019,38. Matchday,2,90,5,0,W,Deportivo Alavés,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3229499,2020-07-20,IT1,serie-a,national_league,2019,34. Matchday,2,90,2,1,W,Juventus FC,Società Sportiva Lazio S.p.A.,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3229512,2020-07-23,IT1,serie-a,national_league,2019,35. Matchday,0,90,1,2,L,Udinese Calcio,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3229522,2020-07-26,IT1,serie-a,national_league,2019,36. Matchday,1,90,2,0,W,Juventus FC,UC Sampdoria,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3229530,2020-07-29,IT1,serie-a,national_league,2019,37. Matchday,0,90,0,2,L,Cagliari Calcio,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3291940,2020-08-07,CL,uefa-champions-league,continental_federation_cup,2019,last 16 2nd leg,2,90,2,1,W,Juventus FC,Olympique Lyon,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3291942,2020-08-08,CL,uefa-champions-league,continental_federation_cup,2019,last 16 2nd leg,1,90,3,1,W,FC Barcelona,SSC Napoli,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3414688,2020-08-14,CL,uefa-champions-league,continental_federation_cup,2019,Quarter-Finals,0,90,2,8,L,FC Barcelona,Bayern Munich,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433188,2020-09-20,IT1,serie-a,national_league,2020,1. Matchday,1,90,3,0,W,Juventus FC,UC Sampdoria,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3431926,2020-09-27,ES1,laliga,national_league,2020,3. Matchday,1,90,4,0,W,FC Barcelona,Villarreal CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433200,2020-09-27,IT1,serie-a,national_league,2020,2. Matchday,2,90,2,2,D,Associazione Sportiva Roma,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3431935,2020-10-01,ES1,laliga,national_league,2020,4. Matchday,0,90,3,0,W,Celta de Vigo,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3441590,2020-10-04,ES1,laliga,national_league,2020,5. Matchday,0,90,1,1,D,FC Barcelona,Sevilla FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3450964,2020-10-17,ES1,laliga,national_league,2020,6. Matchday,0,90,0,1,L,Getafe CF,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3461723,2020-10-20,CL,uefa-champions-league,continental_federation_cup,2020,Group G,1,90,5,1,W,FC Barcelona,Ferencvárosi TC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3450971,2020-10-24,ES1,laliga,national_league,2020,7. Matchday,0,90,1,3,L,FC Barcelona,Real Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3461746,2020-10-28,CL,uefa-champions-league,continental_federation_cup,2020,Group G,1,90,2,0,W,Juventus FC,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3450980,2020-10-31,ES1,laliga,national_league,2020,8. Matchday,0,90,1,1,D,Deportivo Alavés,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433241,2020-11-01,IT1,serie-a,national_league,2020,6. Matchday,2,34,4,1,W,Spezia Calcio,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3461761,2020-11-04,CL,uefa-champions-league,continental_federation_cup,2020,Group G,1,90,2,1,W,FC Barcelona,Dynamo Kyiv,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3461762,2020-11-04,CL,uefa-champions-league,continental_federation_cup,2020,Group G,0,90,4,1,W,Ferencvárosi TC,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3450991,2020-11-07,ES1,laliga,national_league,2020,9. Matchday,2,45,5,2,W,FC Barcelona,Real Betis Balompié,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433250,2020-11-08,IT1,serie-a,national_league,2020,7. Matchday,1,76,1,1,D,Società Sportiva Lazio S.p.A.,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433258,2020-11-21,IT1,serie-a,national_league,2020,8. Matchday,2,90,2,0,W,Juventus FC,Cagliari Calcio,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451002,2020-11-21,ES1,laliga,national_league,2020,10. Matchday,0,90,0,1,L,Atlético de Madrid,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3461777,2020-11-24,CL,uefa-champions-league,continental_federation_cup,2020,Group G,1,90,2,1,W,Juventus FC,Ferencvárosi TC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451010,2020-11-29,ES1,laliga,national_league,2020,11. Matchday,1,90,4,0,W,FC Barcelona,CA Osasuna,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3461788,2020-12-02,CL,uefa-champions-league,continental_federation_cup,2020,Group G,1,90,3,0,W,Juventus FC,Dynamo Kyiv,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433278,2020-12-05,IT1,serie-a,national_league,2020,10. Matchday,0,90,2,1,W,Juventus FC,Torino FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451023,2020-12-05,ES1,laliga,national_league,2020,12. Matchday,0,90,1,2,L,Cádiz CF,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3461820,2020-12-08,CL,uefa-champions-league,continental_federation_cup,2020,Group G,0,90,0,3,L,FC Barcelona,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3461820,2020-12-08,CL,uefa-champions-league,continental_federation_cup,2020,Group G,2,90,3,0,W,FC Barcelona,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433289,2020-12-13,IT1,serie-a,national_league,2020,11. Matchday,2,90,3,1,W,Genoa CFC,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451030,2020-12-13,ES1,laliga,national_league,2020,13. Matchday,1,90,1,0,W,FC Barcelona,Levante UD,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433299,2020-12-16,IT1,serie-a,national_league,2020,12. Matchday,0,90,1,1,D,Juventus FC,Atalanta BC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451091,2020-12-16,ES1,laliga,national_league,2020,19. Matchday,0,90,2,1,W,FC Barcelona,Real Sociedad,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433311,2020-12-19,IT1,serie-a,national_league,2020,13. Matchday,2,82,4,0,W,Parma Calcio 1913,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451042,2020-12-19,ES1,laliga,national_league,2020,14. Matchday,1,90,2,2,D,FC Barcelona,Valencia CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433317,2020-12-22,IT1,serie-a,national_league,2020,14. Matchday,0,90,0,3,L,Juventus FC,ACF Fiorentina,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451057,2020-12-22,ES1,laliga,national_league,2020,15. Matchday,1,90,3,0,W,Real Valladolid CF,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433331,2021-01-03,IT1,serie-a,national_league,2020,15. Matchday,2,90,4,1,W,Juventus FC,Udinese Calcio,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451074,2021-01-03,ES1,laliga,national_league,2020,17. Matchday,0,90,1,0,W,SD Huesca,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3431914,2021-01-06,ES1,laliga,national_league,2020,2. Matchday,2,90,3,2,W,Athletic Bilbao,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433340,2021-01-06,IT1,serie-a,national_league,2020,16. Matchday,0,90,3,1,W,AC Milan,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451084,2021-01-09,ES1,laliga,national_league,2020,18. Matchday,2,65,4,0,W,Granada CF,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433348,2021-01-10,IT1,serie-a,national_league,2020,17. Matchday,1,90,3,1,W,Juventus FC,US Sassuolo,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3490476,2021-01-13,CIT,italy-cup,domestic_cup,2020,Round of 16,0,32,3,2,W,Juventus FC,Genoa CFC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433359,2021-01-17,IT1,serie-a,national_league,2020,18. Matchday,0,90,0,2,L,Inter Milan,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3506295,2021-01-17,SUC,supercopa,domestic_super_cup,2020,Final,0,120,2,3,L,FC Barcelona,Athletic Bilbao,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3488720,2021-01-20,SCI,supercoppa-italiana,domestic_super_cup,2020,Final,1,90,2,0,W,Juventus FC,SSC Napoli,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433368,2021-01-24,IT1,serie-a,national_league,2020,19. Matchday,0,90,2,0,W,Juventus FC,Bologna Football Club 1909,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3508601,2021-01-27,CDR,copa-del-rey,domestic_cup,2020,Round of 16,1,90,2,1,W,Rayo Vallecano,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433378,2021-01-30,IT1,serie-a,national_league,2020,20. Matchday,0,90,2,0,W,UC Sampdoria,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451110,2021-01-31,ES1,laliga,national_league,2020,21. Matchday,1,90,2,1,W,FC Barcelona,Athletic Bilbao,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3512279,2021-02-02,CIT,italy-cup,domestic_cup,2020,Semi-Finals 1st Leg,2,76,2,1,W,Inter Milan,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3512436,2021-02-03,CDR,copa-del-rey,domestic_cup,2020,Quarter-Finals,0,120,5,3,W,Granada CF,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433390,2021-02-06,IT1,serie-a,national_league,2020,21. Matchday,1,90,2,0,W,Juventus FC,Associazione Sportiva Roma,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451135,2021-02-07,ES1,laliga,national_league,2020,22. Matchday,1,33,3,2,W,Real Betis Balompié,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3512281,2021-02-09,CIT,italy-cup,domestic_cup,2020,Semi-Finals 2nd Leg,0,90,0,0,D,Juventus FC,Inter Milan,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3518099,2021-02-10,CDR,copa-del-rey,domestic_cup,2020,Semi-Finals 1st Leg,0,90,0,2,L,Sevilla FC,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433399,2021-02-13,IT1,serie-a,national_league,2020,22. Matchday,0,90,0,1,L,SSC Napoli,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451146,2021-02-13,ES1,laliga,national_league,2020,23. Matchday,2,90,5,1,W,FC Barcelona,Deportivo Alavés,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3496453,2021-02-16,CL,uefa-champions-league,continental_federation_cup,2020,last 16 1st leg,1,90,1,4,L,FC Barcelona,Paris Saint-Germain,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3496452,2021-02-17,CL,uefa-champions-league,continental_federation_cup,2020,last 16 1st leg,0,90,1,2,L,FC Porto,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451158,2021-02-21,ES1,laliga,national_league,2020,24. Matchday,1,90,1,1,D,FC Barcelona,Cádiz CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433406,2021-02-22,IT1,serie-a,national_league,2020,23. Matchday,2,90,3,0,W,Juventus FC,FC Crotone,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3431906,2021-02-24,ES1,laliga,national_league,2020,1. Matchday,2,90,3,0,W,FC Barcelona,Elche CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433420,2021-02-27,IT1,serie-a,national_league,2020,24. Matchday,1,90,1,1,D,Hellas Verona,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451182,2021-02-27,ES1,laliga,national_league,2020,25. Matchday,1,90,2,0,W,Sevilla FC,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433431,2021-03-02,IT1,serie-a,national_league,2020,25. Matchday,1,90,3,0,W,Juventus FC,Spezia Calcio,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3518101,2021-03-03,CDR,copa-del-rey,domestic_cup,2020,Semi-Finals 2nd Leg,0,120,3,0,W,FC Barcelona,Sevilla FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433440,2021-03-06,IT1,serie-a,national_league,2020,26. Matchday,0,21,3,1,W,Juventus FC,Società Sportiva Lazio S.p.A.,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451197,2021-03-06,ES1,laliga,national_league,2020,26. Matchday,0,90,2,0,W,CA Osasuna,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3496460,2021-03-09,CL,uefa-champions-league,continental_federation_cup,2020,last 16 2nd leg,0,120,3,2,W,Juventus FC,FC Porto,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3496461,2021-03-10,CL,uefa-champions-league,continental_federation_cup,2020,last 16 2nd leg,1,90,1,1,D,Paris Saint-Germain,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433448,2021-03-14,IT1,serie-a,national_league,2020,27. Matchday,3,90,3,1,W,Cagliari Calcio,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451205,2021-03-15,ES1,laliga,national_league,2020,27. Matchday,2,90,4,1,W,FC Barcelona,SD Huesca,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433456,2021-03-21,IT1,serie-a,national_league,2020,28. Matchday,0,90,0,1,L,Juventus FC,Benevento Calcio,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451379,2021-03-21,ES1,laliga,national_league,2020,28. Matchday,2,90,6,1,W,Real Sociedad,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433468,2021-04-03,IT1,serie-a,national_league,2020,29. Matchday,1,90,2,2,D,Torino FC,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451384,2021-04-05,ES1,laliga,national_league,2020,29. Matchday,0,90,1,0,W,FC Barcelona,Real Valladolid CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433209,2021-04-07,IT1,serie-a,national_league,2020,3. Matchday,1,90,2,1,W,Juventus FC,SSC Napoli,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451399,2021-04-10,ES1,laliga,national_league,2020,30. Matchday,0,90,1,2,L,Real Madrid,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433479,2021-04-11,IT1,serie-a,national_league,2020,30. Matchday,0,90,3,1,W,Juventus FC,Genoa CFC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3531491,2021-04-17,CDR,copa-del-rey,domestic_cup,2020,Final,2,90,4,0,W,Athletic Bilbao,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433501,2021-04-21,IT1,serie-a,national_league,2020,32. Matchday,0,90,3,1,W,Juventus FC,Parma Calcio 1913,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451405,2021-04-22,ES1,laliga,national_league,2020,31. Matchday,2,90,5,2,W,FC Barcelona,Getafe CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433507,2021-04-25,IT1,serie-a,national_league,2020,33. Matchday,0,90,1,1,D,ACF Fiorentina,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451422,2021-04-25,ES1,laliga,national_league,2020,32. Matchday,0,90,2,1,W,Villarreal CF,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451426,2021-04-29,ES1,laliga,national_league,2020,33. Matchday,1,90,1,2,L,FC Barcelona,Granada CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433521,2021-05-02,IT1,serie-a,national_league,2020,34. Matchday,2,90,2,1,W,Udinese Calcio,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451441,2021-05-02,ES1,laliga,national_league,2020,34. Matchday,2,90,3,2,W,Valencia CF,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451445,2021-05-08,ES1,laliga,national_league,2020,35. Matchday,0,90,0,0,D,FC Barcelona,Atlético de Madrid,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433530,2021-05-09,IT1,serie-a,national_league,2020,35. Matchday,0,90,0,3,L,Juventus FC,AC Milan,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451459,2021-05-11,ES1,laliga,national_league,2020,36. Matchday,1,90,3,3,D,Levante UD,FC Barcelona,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433538,2021-05-12,IT1,serie-a,national_league,2020,36. Matchday,1,90,3,1,W,US Sassuolo,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3433549,2021-05-15,IT1,serie-a,national_league,2020,37. Matchday,1,70,3,2,W,Juventus FC,Inter Milan,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3451466,2021-05-16,ES1,laliga,national_league,2020,37. Matchday,1,90,1,2,L,FC Barcelona,Celta de Vigo,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3520038,2021-05-19,CIT,italy-cup,domestic_cup,2020,Final,0,90,2,1,W,Atalanta BC,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3614514,2021-08-22,IT1,serie-a,national_league,2021,1. Matchday,0,30,2,2,D,Udinese Calcio,Juventus FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3588837,2021-08-29,FR1,ligue-1,national_league,2021,4. Matchday,0,24,2,0,W,Stade Reims,Paris Saint-Germain,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3592028,2021-09-11,GB1,premier-league,national_league,2021,4. Matchday,2,90,4,1,W,Manchester United,Newcastle United,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3651031,2021-09-14,CL,uefa-champions-league,continental_federation_cup,2021,Group F,1,72,1,2,L,BSC Young Boys,Manchester United,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3651038,2021-09-15,CL,uefa-champions-league,continental_federation_cup,2021,Group A,0,90,1,1,D,Club Brugge KV,Paris Saint-Germain,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3588917,2021-09-19,FR1,ligue-1,national_league,2021,6. Matchday,0,76,2,1,W,Paris Saint-Germain,Olympique Lyon,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3591969,2021-09-19,GB1,premier-league,national_league,2021,5. Matchday,1,90,2,1,W,West Ham United,Manchester United,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3591988,2021-09-25,GB1,premier-league,national_league,2021,6. Matchday,0,90,0,1,L,Manchester United,Aston Villa,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3651061,2021-09-28,CL,uefa-champions-league,continental_federation_cup,2021,Group A,1,90,2,0,W,Paris Saint-Germain,Manchester City,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3651072,2021-09-29,CL,uefa-champions-league,continental_federation_cup,2021,Group F,1,90,2,1,W,Manchester United,Villarreal CF,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3592007,2021-10-02,GB1,premier-league,national_league,2021,7. Matchday,0,33,1,1,D,Manchester United,Everton FC,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3589115,2021-10-03,FR1,ligue-1,national_league,2021,9. Matchday,0,90,0,2,L,Stade Rennais FC,Paris Saint-Germain,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
cristiano,Cristiano Ronaldo,3592015,2021-10-16,GB1,premier-league,national_league,2021,8. Matchday,0,90,2,4,L,Leicester City,Manchester United,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
messi,Lionel Messi,3651078,2021-10-19,CL,uefa-champions-league,continental_federation_cup,2021,Group A,2,90,3,2,W,Paris Saint-Germain,RB Leipzig,dcaribou_transfermarkt_dataset,https://github.com/dcaribou/transfermarkt-datasets,appearance
