player_id,player_name,event_number,date,date_iso,opponent,score,result,competition_name,competition_family,goals,source_id,source_url,source_granularity,cap,venue,goal_in_match
messi,Lionel Messi,43,14 October 2014,2014-10-14,Hong Kong,5-0,7-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,44,14 October 2014,2014-10-14,Hong Kong,7-0,7-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,45,12 November 2014,2014-11-12,Croatia,2-1‡,2-1,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,46,13 June 2015,2015-06-13,Paraguay,2-0‡,2-2,2015 Copa América,national_team_continental_championship_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,47,4 September 2015,2015-09-04,Bolivia,5-0,7-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,48,4 September 2015,2015-09-04,Bolivia,6-0,7-0,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,49,8 September 2015,2015-09-08,Mexico,2-2,2-2,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,50,29 March 2016,2016-03-29,Bolivia,2-0‡,2-0,2018 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,51,10 June 2016,2016-06-10,Panama,2-0,5-0,Copa América Centenario,national_team_continental_championship_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,52,10 June 2016,2016-06-10,Panama,3-0,5-0,Copa América Centenario,national_team_continental_championship_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,53,10 June 2016,2016-06-10,Panama,4-0,5-0,Copa América Centenario,national_team_continental_championship_finals,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
