player_id,player_name,team,competition_name,edition,competition_family,won,participation_status,source_id,source_url
cristiano,Cristiano Ronaldo,Real Madrid,FIFA Club World Cup,2014,intercontinental_federation_cup,1,listed_in_player_honours,wikipedia_cristiano_honours,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo
cristiano,Cristiano Ronaldo,Real Madrid,UEFA Champions League,2015-16,continental_federation_cup,1,listed_in_player_honours,wikipedia_cristiano_honours,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo
cristiano,Cristiano Ronaldo,Portugal,UEFA European Championship,2016,national_team_continental_championship_finals,1,listed_in_player_honours,wikipedia_cristiano_honours,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo
cristiano,Cristiano Ronaldo,Real Madrid,FIFA Club World Cup,2016,intercontinental_federation_cup,1,listed_in_player_honours,wikipedia_cristiano_honours,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo
cristiano,Cristiano Ronaldo,Real Madrid,La Liga,2016-17,national_league,1,listed_in_player_honours,wikipedia_cristiano_honours,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo
cristiano,Cristiano Ronaldo,Real Madrid,UEFA Champions League,2016-17,continental_federation_cup,1,listed_in_player_honours,wikipedia_cristiano_honours,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo
cristiano,Cristiano Ronaldo,Real Madrid,UEFA Super Cup,2017,continental_federation_cup,1,listed_in_player_honours,wikipedia_cristiano_honours,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo
cristiano,Cristiano Ronaldo,Real Madrid,Supercopa de España,2017,domestic_super_cup_or_shield,1,listed_in_player_honours,wikipedia_cristiano_honours,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo
cristiano,Cristiano Ronaldo,Real Madrid,FIFA Club World Cup,2017,intercontinental_federation_cup,1,listed_in_player_honours,wikipedia_cristiano_honours,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo
cristiano,Cristiano Ronaldo,Real Madrid,UEFA Champions League,2017-18,continental_federation_cup,1,listed_in_player_honours,wikipedia_cristiano_honours,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo
cristiano,Cristiano Ronaldo,Juventus,Supercoppa Italiana,2018,domestic_super_cup_or_shield,1,listed_in_player_honours,wikipedia_cristiano_honours,https://en.wikipedia.org/wiki/List_of_career_achievements_by_Cristiano_Ronaldo
